date,longitude,latitude,airT
2018-07-01T05:00:00Z,13.202940326643,52.421199355071,12.3
2018-07-01T05:00:00Z,13.420318,52.557106,14
2018-07-01T05:00:00Z,13.501413,52.560441,14.25
2018-07-01T05:00:00Z,13.415506,52.539224,13
2018-07-01T05:00:00Z,13.428084,52.457338,13.6
2018-07-01T05:00:00Z,13.27059,52.710913,NA
2018-07-01T05:00:00Z,13.1365405,52.5603125,15.3
2018-07-01T05:00:00Z,13.4260241,52.6043993,NA
2018-07-01T05:00:00Z,13.437802,52.406485000000004,NA
2018-07-01T05:00:00Z,13.196572,52.52301,NA
2018-07-01T05:00:00Z,13.267746,52.392024,NA
2018-07-01T05:00:00Z,13.073866,52.551724,NA
2018-07-01T05:00:00Z,13.313905,52.640096,NA
2018-07-01T05:00:00Z,13.4040905,52.4449249,NA
2018-07-01T05:00:00Z,13.312093,52.58325,NA
2018-07-01T05:00:00Z,13.419155543273,52.54247230086,NA
2018-07-01T05:00:00Z,13.469315,52.516677,NA
2018-07-01T05:00:00Z,13.466992,52.551908,NA
2018-07-01T05:00:00Z,13.530087,52.495155,NA
2018-07-01T05:00:00Z,13.622913,52.490698,NA
2018-07-01T05:00:00Z,13.302317,52.444233,NA
2018-07-01T05:00:00Z,13.2321,52.573025,NA
2018-07-01T05:00:00Z,13.3742154,52.4678112,NA
2018-07-01T05:00:00Z,13.296785,52.620582,NA
2018-07-01T05:00:00Z,13.439052,52.49433,NA
2018-07-01T05:00:00Z,13.397741,52.620807,NA
2018-07-01T05:00:00Z,13.580205725141,52.575664299135,NA
2018-07-01T05:00:00Z,13.322027,52.436153,NA
2018-07-01T05:00:00Z,13.329696,52.42902,NA
2018-07-01T05:00:00Z,13.25853,52.375892,NA
2018-07-01T05:00:00Z,13.2288898,52.5578395,NA
2018-07-01T05:00:00Z,13.32925,52.44007,NA
2018-07-01T05:00:00Z,13.299010000000001,52.593211,NA
2018-07-01T05:00:00Z,13.424986,52.511319,NA
2018-07-01T05:00:00Z,13.3833942,52.4801584,NA
2018-07-01T05:00:00Z,13.40224,52.509303,NA
2018-07-01T05:00:00Z,13.660581,52.41137,NA
2018-07-01T05:00:00Z,13.604035,52.494682,NA
2018-07-01T05:00:00Z,13.2285,52.428856,NA
2018-07-01T05:00:00Z,13.368043,52.425329,NA
2018-07-01T05:00:00Z,13.482978,52.495166,NA
2018-07-01T05:00:00Z,13.19836,52.5999,NA
2018-07-01T05:00:00Z,13.227014,52.33754,NA
2018-07-01T05:00:00Z,13.492716,52.642144,NA
2018-07-01T05:00:00Z,13.3128,52.432345,NA
2018-07-01T05:00:00Z,13.2983216,52.5294269,NA
2018-07-01T05:00:00Z,13.389285,52.382553,NA
2018-07-01T05:00:00Z,13.4804504,52.5089874,NA
2018-07-01T05:00:00Z,13.712526,52.433727,NA
2018-07-01T05:00:00Z,13.629335,52.336284,NA
2018-07-01T05:00:00Z,13.337186,52.484766,NA
2018-07-01T05:00:00Z,13.468639,52.496947,NA
2018-07-01T05:00:00Z,13.274209,52.629335,NA
2018-07-01T05:00:00Z,13.289375,52.627962,NA
2018-07-01T05:00:00Z,13.127350006253,52.546673133038,NA
2018-07-01T05:00:00Z,13.57832,52.55286,NA
2018-07-01T05:00:00Z,13.199551,52.606572,NA
2018-07-01T05:00:00Z,13.3851624,52.4494855,NA
2018-07-01T05:00:00Z,13.385734,52.627494,NA
2018-07-01T05:00:00Z,13.240901,52.410014,NA
2018-07-01T05:00:00Z,13.61894,52.33429,NA
2018-07-01T05:00:00Z,12.919597,52.381106,NA
2018-07-01T05:00:00Z,13.099815,52.388089,NA
2018-07-01T05:00:00Z,13.496712,52.515476,NA
2018-07-01T05:00:00Z,13.379878,52.493137,NA
2018-07-01T05:00:00Z,13.414143,52.410114,NA
2018-07-01T05:00:00Z,13.340279,52.591492,NA
2018-07-01T05:00:00Z,13.473077,52.494918,NA
2018-07-01T05:00:00Z,13.325278,52.419816,NA
2018-07-01T05:00:00Z,13.401765332615,52.421237369805,NA
2018-07-01T05:00:00Z,13.302882,52.61389,NA
2018-07-01T05:00:00Z,13.371628,52.445221,NA
2018-07-01T05:00:00Z,13.3661587,52.4604541,NA
2018-07-01T05:00:00Z,13.233526,52.4331,NA
2018-07-01T05:00:00Z,13.486124,52.475169840032,NA
2018-07-01T05:00:00Z,13.402894,52.331929,NA
2018-07-01T05:00:00Z,13.5510939,52.4384907,NA
2018-07-01T05:00:00Z,13.438397,52.4402815,NA
2018-07-01T05:00:00Z,13.348152,52.498725,NA
2018-07-01T05:00:00Z,13.342772,52.499539,NA
2018-07-01T05:00:00Z,13.406081,52.444159,NA
2018-07-01T05:00:00Z,13.281947,52.474579,NA
2018-07-01T05:00:00Z,13.317861,52.488211,NA
2018-07-01T05:00:00Z,13.339586,52.418833,NA
2018-07-01T05:00:00Z,13.42284,52.38936,NA
2018-07-01T05:00:00Z,13.451562,52.514055,NA
2018-07-01T05:00:00Z,13.275802,52.707964,NA
2018-07-01T05:00:00Z,13.527116,52.56432,NA
2018-07-01T05:00:00Z,13.7233877,52.4605054,NA
2018-07-01T05:00:00Z,13.262732,52.526418,NA
2018-07-01T05:00:00Z,13.426287852685,52.605162302704,NA
2018-07-01T05:00:00Z,13.3469593,52.4413323,NA
2018-07-01T05:00:00Z,13.0995503,52.4692884,NA
2018-07-01T05:00:00Z,13.69113,52.51355,NA
2018-07-01T05:00:00Z,13.527891,52.521584,NA
2018-07-01T05:00:00Z,13.398726,52.394085,NA
2018-07-01T05:00:00Z,13.340046,52.461759,NA
2018-07-01T05:00:00Z,13.403757,52.509062,NA
2018-07-01T05:00:00Z,13.060881,52.409137,NA
2018-07-01T05:00:00Z,13.389632,52.46552,NA
2018-07-01T05:00:00Z,13.406495,52.580134,NA
2018-07-01T05:00:00Z,13.496046186508,52.555425154139,NA
2018-07-01T05:00:00Z,13.44108,52.548503,NA
2018-07-01T05:00:00Z,13.5803418,52.4566085,NA
2018-07-01T05:00:00Z,13.141933,52.662144,NA
2018-07-01T05:00:00Z,13.305819,52.489541,NA
2018-07-01T05:00:00Z,13.549137,52.534192,NA
2018-07-01T05:00:00Z,13.220406,52.388367,NA
2018-07-01T05:00:00Z,13.370523,52.569577,NA
2018-07-01T05:00:00Z,13.4139624,52.5629439,NA
2018-07-01T05:00:00Z,13.236126,52.541771,NA
2018-07-01T05:00:00Z,13.482155,52.447594,NA
2018-07-01T05:00:00Z,13.119627,52.469127,NA
2018-07-01T05:00:00Z,13.346657,52.419727,NA
2018-07-01T05:00:00Z,13.337082,52.460827,NA
2018-07-01T05:00:00Z,13.5285149,52.5200222,NA
2018-07-01T06:00:00Z,13.009447806141,52.421286924104,NA
2018-07-01T06:00:00Z,13.043145,52.424059,14.6
2018-07-01T06:00:00Z,12.991816197608,52.342784103675,15.9
2018-07-01T06:00:00Z,12.91442,52.38184,13.4
2018-07-01T06:00:00Z,12.977734324002,52.450969103414,16.3
2018-07-01T06:00:00Z,13.0468,52.55456,14
2018-07-01T06:00:00Z,13.07892,52.409498,16.3
2018-07-01T06:00:00Z,13.095203801852,52.393695377508,15.2
2018-07-01T06:00:00Z,13.0519249,52.3812287,15.6
2018-07-01T06:00:00Z,13.066741,52.404654,NA
2018-07-01T06:00:00Z,13.0868426,52.3648858,13.9
2018-07-01T06:00:00Z,13.13093650341,52.37484268192,14.6
2018-07-01T06:00:00Z,13.0933534,52.3774086,NA
2018-07-01T06:00:00Z,13.1320904,52.4484794,16.3
2018-07-01T06:00:00Z,13.121907133621,52.473946011785,13
2018-07-01T06:00:00Z,13.117486,52.467903,13.9
2018-07-01T06:00:00Z,13.050984,52.547027,13.7
2018-07-01T06:00:00Z,13.06353436316,52.561408121503,14.6
2018-07-01T06:00:00Z,13.089887,52.5596,NA
2018-07-01T06:00:00Z,13.0699534,52.5554798,15.9
2018-07-01T06:00:00Z,13.055611371994,52.537723137306,12.8
2018-07-01T06:00:00Z,13.20514,52.38378,NA
2018-07-01T06:00:00Z,13.21503,52.40558,NA
2018-07-01T06:00:00Z,13.2040923,52.3971952,14.2
2018-07-01T06:00:00Z,13.201833953854,52.418398889087,16.4
2018-07-01T06:00:00Z,13.1998062,52.3798946,NA
2018-07-01T06:00:00Z,13.16271,52.431,14.1
2018-07-01T06:00:00Z,13.2155647,52.3771522,NA
2018-07-01T06:00:00Z,13.180873417969,52.479819595202,14.9
2018-07-01T06:00:00Z,13.170951,52.512586,NA
2018-07-01T06:00:00Z,13.19703407,52.53095215,NA
2018-07-01T06:00:00Z,13.19526,52.519853,14.4
2018-07-01T06:00:00Z,13.18653,52.50729,17.6
2018-07-01T06:00:00Z,13.135908153523,52.549054632389,15.3
2018-07-01T06:00:00Z,13.2138207,52.5744004,15.4
2018-07-01T06:00:00Z,13.2101988,52.5705085,12.8
2018-07-01T06:00:00Z,13.19669,52.54106,14.3
2018-07-01T06:00:00Z,13.139785,52.559637,12.9
2018-07-01T06:00:00Z,13.2123057,52.6066736,14.5
2018-07-01T06:00:00Z,13.1995444,52.6066263,17.7
2018-07-01T06:00:00Z,13.21773,52.59581,13.3
2018-07-01T06:00:00Z,13.172840227478,52.685332637473,14.2
2018-07-01T06:00:00Z,13.1951814,52.7233773,17
2018-07-01T06:00:00Z,13.19797808706,52.735529026046,NA
2018-07-01T06:00:00Z,13.2039472,52.7135196,NA
2018-07-01T06:00:00Z,13.34829,52.41655,14.4
2018-07-01T06:00:00Z,13.339936,52.418516,NA
2018-07-01T06:00:00Z,13.310478210449,52.420439031265,17.1
2018-07-01T06:00:00Z,13.385934114456,52.392209545532,14.5
2018-07-01T06:00:00Z,13.3044586,52.4283123,17
2018-07-01T06:00:00Z,13.351134,52.418042,NA
2018-07-01T06:00:00Z,13.32181,52.4163,13.3
2018-07-01T06:00:00Z,13.304003,52.424723,15.6
2018-07-01T06:00:00Z,13.307054424854,52.353391695943,17.9
2018-07-01T06:00:00Z,13.307440662952,52.353650541056,14.9
2018-07-01T06:00:00Z,13.302195,52.423167,NA
2018-07-01T06:00:00Z,13.297042,52.428884,16.4
2018-07-01T06:00:00Z,13.30115,52.40996,13.8
2018-07-01T06:00:00Z,13.28124,52.40006,15.6
2018-07-01T06:00:00Z,13.282013,52.393998,17.5
2018-07-01T06:00:00Z,13.289433668787,52.389358777461,NA
2018-07-01T06:00:00Z,13.226013,52.426899,NA
2018-07-01T06:00:00Z,13.285266,52.387606,15.2
2018-07-01T06:00:00Z,13.28509,52.38242,14.5
2018-07-01T06:00:00Z,13.224964225677,52.413388886538,15.6
2018-07-01T06:00:00Z,13.279279,52.398832,15.4
2018-07-01T06:00:00Z,13.2782729,52.3951242,NA
2018-07-01T06:00:00Z,13.24419,52.41169,15.1
2018-07-01T06:00:00Z,13.2221319,52.3886739,13.9
2018-07-01T06:00:00Z,13.255361200681,52.401841726814,15.2
2018-07-01T06:00:00Z,13.3735728,52.4564746,16.35
2018-07-01T06:00:00Z,13.3841,52.46829,15.1
2018-07-01T06:00:00Z,13.334108436523,52.4714945,14.8
2018-07-01T06:00:00Z,13.309061470886,52.468849856139,13.7
2018-07-01T06:00:00Z,13.351096,52.479976,16.5
2018-07-01T06:00:00Z,13.32982375783,52.474288614786,15.3
2018-07-01T06:00:00Z,13.348895559524,52.479215679936,16.6
2018-07-01T06:00:00Z,13.31938,52.44695,14
2018-07-01T06:00:00Z,13.347542,52.48106,15.5
2018-07-01T06:00:00Z,13.345555,52.479688,16.6
2018-07-01T06:00:00Z,13.32414,52.46433,17
2018-07-01T06:00:00Z,13.355151,52.482162,NA
2018-07-01T06:00:00Z,13.3137797,52.4642785,NA
2018-07-01T06:00:00Z,13.3253773,52.4693894,16.9
2018-07-01T06:00:00Z,13.33015,52.464574,NA
2018-07-01T06:00:00Z,13.321785,52.444469,NA
2018-07-01T06:00:00Z,13.315710787697,52.45718092687,14.8
2018-07-01T06:00:00Z,13.3370303,52.4634666,NA
2018-07-01T06:00:00Z,13.32881,52.46674,16.2
2018-07-01T06:00:00Z,13.3045466,52.4626236,15.4
2018-07-01T06:00:00Z,13.319613,52.443538,14.4
2018-07-01T06:00:00Z,13.380616,52.4721809,16.6
2018-07-01T06:00:00Z,13.324951,52.45139,15.3
2018-07-01T06:00:00Z,13.261959,52.457877,17.3
2018-07-01T06:00:00Z,13.27731,52.47194,13.6
2018-07-01T06:00:00Z,13.29232,52.47647,17
2018-07-01T06:00:00Z,13.295719796295,52.44966807352,NA
2018-07-01T06:00:00Z,13.279653,52.475934,16.5
2018-07-01T06:00:00Z,13.295708,52.458763,14.3
2018-07-01T06:00:00Z,13.3006494,52.4410794,14.7
2018-07-01T06:00:00Z,13.29999,52.46935,15.7
2018-07-01T06:00:00Z,13.292041,52.440732,14.1
2018-07-01T06:00:00Z,13.274,52.43835,15.1
2018-07-01T06:00:00Z,13.28975,52.43511,15.1
2018-07-01T06:00:00Z,13.266948,52.431459,15.3
2018-07-01T06:00:00Z,13.370906316454,52.501829869062,15.9
2018-07-01T06:00:00Z,13.377742833442,52.484173256444,16.1
2018-07-01T06:00:00Z,13.35373,52.52092,17.4
2018-07-01T06:00:00Z,13.385344,52.491214,16
2018-07-01T06:00:00Z,13.350873,52.522487,15.4
2018-07-01T06:00:00Z,13.31533463501,52.514840488532,15.6
2018-07-01T06:00:00Z,13.31464,52.49798,14.5
2018-07-01T06:00:00Z,13.303412016919,52.501903103823,16.3
2018-07-01T06:00:00Z,13.333886838645,52.483077622697,NA
2018-07-01T06:00:00Z,13.35145,52.522248,13.8
2018-07-01T06:00:00Z,13.341952,52.529462,15.4
2018-07-01T06:00:00Z,13.3217035,52.4957573,15.2
2018-07-01T06:00:00Z,13.33450410418,52.496292671515,NA
2018-07-01T06:00:00Z,13.31518,52.49846,17.1
2018-07-01T06:00:00Z,13.31546704453,52.502710299929,16.1
2018-07-01T06:00:00Z,13.313818266628,52.49680914921,15.8
2018-07-01T06:00:00Z,13.31582,52.49969,16
2018-07-01T06:00:00Z,13.3419433,52.491462,NA
2018-07-01T06:00:00Z,13.35375,52.48663,NA
2018-07-01T06:00:00Z,13.34706,52.49145,16.7
2018-07-01T06:00:00Z,13.357261218066,52.486745557403,15
2018-07-01T06:00:00Z,13.318770406421,52.507414128109,15.8
2018-07-01T06:00:00Z,13.33953,52.4917,15.7
2018-07-01T06:00:00Z,13.326943,52.4958726,16.3
2018-07-01T06:00:00Z,13.3498614,52.5014114,18.2
2018-07-01T06:00:00Z,13.320606231689,52.508029615849,17.1
2018-07-01T06:00:00Z,13.35198,52.49302,16
2018-07-01T06:00:00Z,13.358774,52.50533,15.4
2018-07-01T06:00:00Z,13.376795,52.489852,NA
2018-07-01T06:00:00Z,13.384351174819,52.491767272827,NA
2018-07-01T06:00:00Z,13.38312,52.53097,15.1
2018-07-01T06:00:00Z,13.3796229,52.486168,14.8
2018-07-01T06:00:00Z,13.36452,52.48758,NA
2018-07-01T06:00:00Z,13.261856,52.515713,14.5
2018-07-01T06:00:00Z,13.264182,52.509031,14.1
2018-07-01T06:00:00Z,13.299304453905,52.501120082722,NA
2018-07-01T06:00:00Z,13.301455859525,52.511948690721,NA
2018-07-01T06:00:00Z,13.2718394,52.5116081,NA
2018-07-01T06:00:00Z,13.29578,52.50007,15.6
2018-07-01T06:00:00Z,13.295117,52.487169,NA
2018-07-01T06:00:00Z,13.293776,52.484238,NA
2018-07-01T06:00:00Z,13.293022669433,52.504765443839,16.4
2018-07-01T06:00:00Z,13.248752,52.50528,15.5
2018-07-01T06:00:00Z,13.2869056,52.5129723,16.3
2018-07-01T06:00:00Z,13.2615991,52.4937378,NA
2018-07-01T06:00:00Z,13.32234,52.581978,13.6
2018-07-01T06:00:00Z,13.34248,52.57075,NA
2018-07-01T06:00:00Z,13.304913286686,52.56696467463,13.6
2018-07-01T06:00:00Z,13.34442,52.56168,14.3
2018-07-01T06:00:00Z,13.37527,52.57355,13.8
2018-07-01T06:00:00Z,13.369787,52.542323,15.5
2018-07-01T06:00:00Z,13.364932,52.568946,14.5
2018-07-01T06:00:00Z,13.355594839287,52.551224593595,14.1
2018-07-01T06:00:00Z,13.36890290228,52.535863683503,NA
2018-07-01T06:00:00Z,13.3703357,52.5408915,NA
2018-07-01T06:00:00Z,13.340345888886,52.553003210561,NA
2018-07-01T06:00:00Z,13.3339968,52.5735863,15
2018-07-01T06:00:00Z,13.355343,52.535044,14.9
2018-07-01T06:00:00Z,13.355911,52.560854,15.2
2018-07-01T06:00:00Z,13.26897,52.53653,17.4
2018-07-01T06:00:00Z,13.3872524,52.6177272,15.7
2018-07-01T06:00:00Z,13.303508,52.616632,14.2
2018-07-01T06:00:00Z,13.333541,52.61292,15.9
2018-07-01T06:00:00Z,13.284824,52.633989,13.6
2018-07-01T06:00:00Z,13.300933373997,52.63530756289,15.6
2018-07-01T06:00:00Z,13.27256,52.62794,16.1
2018-07-01T06:00:00Z,13.2835829,52.6364676,15.1
2018-07-01T06:00:00Z,13.2263,52.6197,15.2
2018-07-01T06:00:00Z,13.23383,52.58679,NA
2018-07-01T06:00:00Z,13.226719,52.625564,15
2018-07-01T06:00:00Z,13.26574,52.634996,16.1
2018-07-01T06:00:00Z,13.24921,52.6065055,NA
2018-07-01T06:00:00Z,13.313494,52.6876284,NA
2018-07-01T06:00:00Z,13.294302,52.666561,13.6
2018-07-01T06:00:00Z,13.2651011,52.7036306,14.8
2018-07-01T06:00:00Z,13.2791,52.71327,12.9
2018-07-01T06:00:00Z,13.44678,52.41368,17.4
2018-07-01T06:00:00Z,13.439111,52.407151,15
2018-07-01T06:00:00Z,13.44911,52.41223,NA
2018-07-01T06:00:00Z,13.4197338,52.3824277,15.1
2018-07-01T06:00:00Z,13.38886,52.40731,14.7
2018-07-01T06:00:00Z,13.40054,52.3869,15.1
2018-07-01T06:00:00Z,13.42119,52.40008,NA
2018-07-01T06:00:00Z,13.4139569,52.4066077,15.4
2018-07-01T06:00:00Z,13.41785,52.38397,15.2
2018-07-01T06:00:00Z,13.4106652,52.4140413,NA
2018-07-01T06:00:00Z,13.422116,52.397941,15.3
2018-07-01T06:00:00Z,13.418439,52.35594,15
2018-07-01T06:00:00Z,13.394608,52.337596,14.8
2018-07-01T06:00:00Z,13.417084,52.372308,14.4
2018-07-01T06:00:00Z,13.4259287,52.4675505,15.6
2018-07-01T06:00:00Z,13.426692,52.457345,NA
2018-07-01T06:00:00Z,13.45102,52.4507,13.3
2018-07-01T06:00:00Z,13.449019544434,52.446940701941,15.9
2018-07-01T06:00:00Z,13.428852,52.480667,15.8
2018-07-01T06:00:00Z,13.38985,52.432,15.2
2018-07-01T06:00:00Z,13.4360059,52.5077598,17.9
2018-07-01T06:00:00Z,13.4279601,52.5041244,NA
2018-07-01T06:00:00Z,13.39206005846,52.530165178033,NA
2018-07-01T06:00:00Z,13.401020238098,52.494909824838,17.2
2018-07-01T06:00:00Z,13.404182,52.507963,13.7
2018-07-01T06:00:00Z,13.4101009,52.4905679,17
2018-07-01T06:00:00Z,13.413228,52.508637,15.4
2018-07-01T06:00:00Z,13.389953,52.5103535,NA
2018-07-01T06:00:00Z,13.399893,52.51117,15.2
2018-07-01T06:00:00Z,13.414132,52.492875,15.7
2018-07-01T06:00:00Z,13.400791,52.490591,14.3
2018-07-01T06:00:00Z,13.404274,52.50847,15.5
2018-07-01T06:00:00Z,13.412133455276,52.512254324276,16.1
2018-07-01T06:00:00Z,13.433248,52.533513,NA
2018-07-01T06:00:00Z,13.4455823,52.4925414,17.3
2018-07-01T06:00:00Z,13.445931,52.492661,15.5
2018-07-01T06:00:00Z,13.4412262,52.4872474,16.8
2018-07-01T06:00:00Z,13.42164,52.53334,14.8
2018-07-01T06:00:00Z,13.432262943991,52.529437261947,15.8
2018-07-01T06:00:00Z,13.44267761264,52.498460852395,NA
2018-07-01T06:00:00Z,13.39999961853,52.516700744629,14.4
2018-07-01T06:00:00Z,13.423751,52.52008,NA
2018-07-01T06:00:00Z,13.422196057881,52.533910918366,NA
2018-07-01T06:00:00Z,13.402314,52.53229,NA
2018-07-01T06:00:00Z,13.460118,52.523066,13.5
2018-07-01T06:00:00Z,13.458178687391,52.5193589685,NA
2018-07-01T06:00:00Z,13.4676185,52.5125509,16.6
2018-07-01T06:00:00Z,13.4709,52.51566,16.5
2018-07-01T06:00:00Z,13.466447004348,52.505625906522,16.2
2018-07-01T06:00:00Z,13.467772,52.521453,12.9
2018-07-01T06:00:00Z,13.46921,52.49459,14.1
2018-07-01T06:00:00Z,13.46628,52.52244,15
2018-07-01T06:00:00Z,13.44719,52.52188,15.8
2018-07-01T06:00:00Z,13.45035,52.51308,15.4
2018-07-01T06:00:00Z,13.449539560327,52.509493036472,15.3
2018-07-01T06:00:00Z,13.4433765,52.5331189,NA
2018-07-01T06:00:00Z,13.470037,52.516319,16.7
2018-07-01T06:00:00Z,13.425604132294,52.576116880412,16.2
2018-07-01T06:00:00Z,13.447736120952,52.551824072955,15.3
2018-07-01T06:00:00Z,13.43926,52.54436,16.7
2018-07-01T06:00:00Z,13.4348141,52.5404598,15.4
2018-07-01T06:00:00Z,13.4306971,52.5395022,14.7
2018-07-01T06:00:00Z,13.41011,52.53959,NA
2018-07-01T06:00:00Z,13.39661,52.53969,13.8
2018-07-01T06:00:00Z,13.429379979098,52.534507823154,17.6
2018-07-01T06:00:00Z,13.406534,52.538655,13.9
2018-07-01T06:00:00Z,13.4142,52.54209,13.8
2018-07-01T06:00:00Z,13.41021,52.55855,14.4
2018-07-01T06:00:00Z,13.395297,52.564103,15.3
2018-07-01T06:00:00Z,13.401289,52.569359,14.5
2018-07-01T06:00:00Z,13.407362,52.539577,NA
2018-07-01T06:00:00Z,13.41735,52.56302,14.9
2018-07-01T06:00:00Z,13.390043258667,52.564830936799,16.7
2018-07-01T06:00:00Z,13.3942,52.5343,16.4
2018-07-01T06:00:00Z,13.4177725,52.5675192,14.4
2018-07-01T06:00:00Z,13.4235754,52.5828189,15.3
2018-07-01T06:00:00Z,13.40063,52.53874,18.2
2018-07-01T06:00:00Z,13.393293224606,52.546990088209,15.1
2018-07-01T06:00:00Z,13.44015,52.54191,NA
2018-07-01T06:00:00Z,13.450404,52.549844,13.8
2018-07-01T06:00:00Z,13.45263,52.54438,16.1
2018-07-01T06:00:00Z,13.41517,52.56161,13.8
2018-07-01T06:00:00Z,13.407355,52.581313,NA
2018-07-01T06:00:00Z,13.43665,52.5491,16.5
2018-07-01T06:00:00Z,13.441403,52.548796,NA
2018-07-01T06:00:00Z,13.412292599678,52.569173061975,14.7
2018-07-01T06:00:00Z,13.4700092,52.5730104,14.5
2018-07-01T06:00:00Z,13.459767523648,52.551047704881,14.6
2018-07-01T06:00:00Z,13.457223,52.553904,18.3
2018-07-01T06:00:00Z,13.448801,52.553355,16.2
2018-07-01T06:00:00Z,13.442156,52.608175,14.7
2018-07-01T06:00:00Z,13.4140565,52.5860191,17.5
2018-07-01T06:00:00Z,13.4287129,52.6140201,14
2018-07-01T06:00:00Z,13.425809,52.592169,NA
2018-07-01T06:00:00Z,13.42328,52.59912,13.4
2018-07-01T06:00:00Z,13.3954812,52.5949964,NA
2018-07-01T06:00:00Z,13.44966,52.72823,16.1
2018-07-01T06:00:00Z,13.506181,52.409473,14.1
2018-07-01T06:00:00Z,13.482923,52.409001,NA
2018-07-01T06:00:00Z,13.5463671,52.4155891,13.8
2018-07-01T06:00:00Z,13.494751,52.412188,14.5
2018-07-01T06:00:00Z,13.5042876,52.4053408,13.9
2018-07-01T06:00:00Z,13.50081,52.38962,13
2018-07-01T06:00:00Z,13.55297,52.44129,18.1
2018-07-01T06:00:00Z,13.553578,52.437617,14.7
2018-07-01T06:00:00Z,13.51788,52.48237,14.4
2018-07-01T06:00:00Z,13.4726439,52.4681718,14.7
2018-07-01T06:00:00Z,13.483749876377,52.463022112063,NA
2018-07-01T06:00:00Z,13.476583565549,52.460082362423,18
2018-07-01T06:00:00Z,13.499331650703,52.43582741013,14.7
2018-07-01T06:00:00Z,13.525712975126,52.45927469136,14.2
2018-07-01T06:00:00Z,13.534246527631,52.488314105877,16.8
2018-07-01T06:00:00Z,13.542761562427,52.52683298912,15.3
2018-07-01T06:00:00Z,13.4982366,52.5164875,13.2
2018-07-01T06:00:00Z,13.4823216,52.53227,NA
2018-07-01T06:00:00Z,13.51275,52.5234,14.3
2018-07-01T06:00:00Z,13.52751,52.52015,17.1
2018-07-01T06:00:00Z,13.48051,52.50884,15.9
2018-07-01T06:00:00Z,13.48519,52.49669,14.4
2018-07-01T06:00:00Z,13.497123633838,52.50092513694,15.2
2018-07-01T06:00:00Z,13.48227,52.49714,13.9
2018-07-01T06:00:00Z,13.4978579,52.5141807,15.3
2018-07-01T06:00:00Z,13.509235,52.509867,17.1
2018-07-01T06:00:00Z,13.4941192,52.5051489,NA
2018-07-01T06:00:00Z,13.47749,52.50479,14.8
2018-07-01T06:00:00Z,13.51311,52.49606,14.3
2018-07-01T06:00:00Z,13.482428219049,52.495045332038,15.2
2018-07-01T06:00:00Z,13.5291462,52.4859515,16.95
2018-07-01T06:00:00Z,13.526163342322,52.489723229682,NA
2018-07-01T06:00:00Z,13.53032,52.48916,17.45
2018-07-01T06:00:00Z,13.47746,52.4925,15.4
2018-07-01T06:00:00Z,13.50251,52.50481,14.5
2018-07-01T06:00:00Z,13.528763992729,52.483308682927,16.8
2018-07-01T06:00:00Z,13.477154345261,52.550240977764,14.4
2018-07-01T06:00:00Z,13.510912324691,52.578397557013,12.7
2018-07-01T06:00:00Z,13.517786,52.564368,18.1
2018-07-01T06:00:00Z,13.49704,52.57118,NA
2018-07-01T06:00:00Z,13.499540708044,52.53529385402,NA
2018-07-01T06:00:00Z,13.51734,52.53717,14.3
2018-07-01T06:00:00Z,13.4828746,52.5807303,14.4
2018-07-01T06:00:00Z,13.500922,52.566127,NA
2018-07-01T06:00:00Z,13.47888,52.54947,NA
2018-07-01T06:00:00Z,13.496778574066,52.621049613014,15
2018-07-01T06:00:00Z,13.48322,52.61343,14.4
2018-07-01T06:00:00Z,13.52333855,52.66484636,NA
2018-07-01T06:00:00Z,13.51389,52.64685,13.9
2018-07-01T06:00:00Z,13.544584,52.65235,NA
2018-07-01T06:00:00Z,13.5435681,52.6799252,13.2
2018-07-01T06:00:00Z,13.543228,52.647691,13.7
2018-07-01T06:00:00Z,13.54801190152,52.671030033499,15.1
2018-07-01T06:00:00Z,13.58231,52.40355,12.9
2018-07-01T06:00:00Z,13.572690963745,52.423867490065,NA
2018-07-01T06:00:00Z,13.57036079364,52.409633993835,13.9
2018-07-01T06:00:00Z,13.5914994,52.3434434,15
2018-07-01T06:00:00Z,13.629599,52.338006,NA
2018-07-01T06:00:00Z,13.6136376,52.3508478,13.8
2018-07-01T06:00:00Z,13.61975891,52.37838496,15
2018-07-01T06:00:00Z,13.600577989935,52.374465215217,14.5
2018-07-01T06:00:00Z,13.584157,52.443685,14
2018-07-01T06:00:00Z,13.56982,52.46933,13.2
2018-07-01T06:00:00Z,13.576055,52.441502,13.9
2018-07-01T06:00:00Z,13.609340667724,52.479980384023,13.4
2018-07-01T06:00:00Z,13.563836,52.440284,15.7
2018-07-01T06:00:00Z,13.5784192,52.4572742,16.8
2018-07-01T06:00:00Z,13.576674,52.456528,17.8
2018-07-01T06:00:00Z,13.561202,52.473998,13.9
2018-07-01T06:00:00Z,13.583298741884,52.447998690401,17.6
2018-07-01T06:00:00Z,13.633803,52.532293,NA
2018-07-01T06:00:00Z,13.6242381,52.522754,12.6
2018-07-01T06:00:00Z,13.610628010176,52.532491534645,14.7
2018-07-01T06:00:00Z,13.6262707,52.5254456,13.8
2018-07-01T06:00:00Z,13.593925,52.522321,16.5
2018-07-01T06:00:00Z,13.608923,52.517893,14
2018-07-01T06:00:00Z,13.612915,52.525685,16.6
